DATAFLOW,LAST UPDATE,freq,pesticid,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2014,302337,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2015,398169,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2016,249029,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2017,264768,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2018,222579,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2019,164279,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SE,2020,222207,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2011,797046,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2012,700223,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2013,647491,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2014,723695,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2015,759238,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2016,859603,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2017,794727,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2018,849032,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2019,751777,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SI,2020,731011,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2011,540820,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2012,496655,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2013,531417,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2014,567191,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2015,639212,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2016,640143,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2017,685325,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2018,676108,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2019,652509,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,SK,2020,662310,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,TR,2016,18325690,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,TR,2017,21831287,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,TR,2018,22932722,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,TR,2019,19332899,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,TR,2020,20507811,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2011,8202563,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2012,6725759,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2013,4164515,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2014,7128108,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2015,6032359,d
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2016,5330003,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2017,5484053,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2018,4492460,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F,KG,UK,2019,6056984,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2011,750298,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2012,911345,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2013,726887,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2014,861205,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2015,1259376,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2017,1183995,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2018,1483640,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,AT,2019,1320157,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2011,231317,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2012,263435,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2013,323111,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2014,283459,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2015,237823,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2016,280939,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2017,263998,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2018,322939,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BE,2019,395761,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BG,2018,313068,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,BG,2019,295539,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2011,349543,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2012,417074,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2013,483777,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2014,451871,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2015,503552,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2016,528868,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2017,522084,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2018,548377,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2019,569421,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CH,2020,577952,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2011,740727,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2012,680118,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2013,629556,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2014,637063,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2015,660845,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2016,700055,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2017,704518,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2018,703277,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2019,711980,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CY,2020,698515,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2011,279524,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2012,250828,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2013,273296,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2014,269817,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2015,335099,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2016,381091,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2017,466263,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2018,408110,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2019,387937,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,CZ,2020,322536,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2011,2144476,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2012,1920323,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2013,2290239,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2014,2999584,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2015,2873950,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2016,2403836,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2017,3510885,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2018,3312881,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2019,2711322,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DE,2020,2851027,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2011,10280,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2012,15420,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2013,17020,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2014,8720,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2015,4731,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2016,3150,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2017,2978,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2018,4249,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2019,2869,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,DK,2020,2526,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EE,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EE,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EE,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EL,2016,873880,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EL,2017,828946,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EL,2018,827661,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EL,2019,891902,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,EL,2020,917957,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,ES,2016,32842563,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,ES,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,ES,2018,32622138,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,ES,2019,29131327,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FI,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FI,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FI,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FI,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2011,11307265,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2012,13020880,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2013,14408358,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2014,15190846,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2015,14011929,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2016,15223570,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2017,15103324,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2018,18023797,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2019,14590582,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,FR,2020,16424502,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HR,2016,615792,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HR,2017,444963,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HR,2018,486374,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HR,2019,345195,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HR,2020,424988,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HU,2016,1842057,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HU,2017,2182946,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HU,2018,1716158,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HU,2019,1227279,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,HU,2020,1685612,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2011,3671,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2012,4223,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2017,10981,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IE,2019,4234,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2015,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2018,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2019,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IS,2020,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2011,32992954,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2012,27939964,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2013,23950117,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2014,26754899,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2015,28085884,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2016,26171683,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2017,22277583,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2018,21187416,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,IT,2019,14562793,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2011,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2012,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2013,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2014,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2016,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2017,0,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LT,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LU,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LU,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LU,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LU,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LU,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LV,2016,532,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LV,2017,976,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LV,2018,578,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LV,2019,799,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,LV,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2011,85287,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2012,112572,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2013,113651,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2014,85625,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2015,111173,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2016,75996,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2017,93993,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2018,75888,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2019,62674,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,MT,2020,81238,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2011,130514,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2012,132322,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2013,107175,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2014,148316,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2015,145935,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2016,150703,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2017,147579,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2018,147641,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2019,96449,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NL,2020,143092,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NO,2016,17061,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NO,2017,18685,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NO,2018,16968,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NO,2019,17979,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,NO,2020,12948,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2011,489606,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2012,521277,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2013,451618,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2014,519102,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2015,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2017,539589,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2018,315800,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PL,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PT,2016,3594109,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PT,2017,2399466,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PT,2018,2624313,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PT,2019,3800481,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,PT,2020,4465670,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,RO,2016,1113581,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,RO,2017,1011591,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,RO,2018,1006490,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,RO,2019,889201,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2011,3486,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2012,960,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2013,3500,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2014,4780,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2015,2320,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2018,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2019,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SE,2020,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SI,2016,494580,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SI,2017,470108,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SI,2018,494053,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SI,2019,453468,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SI,2020,400074,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SK,2016,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SK,2017,,c
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SK,2018,155616,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SK,2019,130629,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,SK,2020,135866,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,TR,2017,12590372,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,TR,2018,10367259,
ESTAT:AEI_FM_SALPEST09(1.0),18/01/22 11:00:00,A,F01,KG,TR,2019,7827867,
